YEAR,MONTH,DAY_OF_MONTH,DAY_OF_WEEK,FL_DATE,OP_UNIQUE_CARRIER,TAIL_NUM,OP_CARRIER_FL_NUM,ORIGIN,ORIGIN_CITY_NAME,DEST,DEST_CITY_NAME,CRS_DEP_TIME,DEP_TIME,DEP_DELAY,CRS_ARR_TIME,ARR_TIME,CRS_ELAPSED_TIME,DISTANCE,TOTAL_ADD_GTIME,DIV_AIRPORT_LANDINGS,DIV_REACHED_DEST,DIV_ACTUAL_ELAPSED_TIME,DIV_DISTANCE,DIV1_AIRPORT,DIV2_AIRPORT
2018,8,17,5,2018-08-17,EV,N11539,4355,EWR,"Newark, NJ",STL,"St. Louis, MO",720,712.0,-8.0,913,1103.0,173.0,872.0,,1.0,1.0,291.0,0.0,EWR,
2018,8,11,6,2018-08-11,EV,N16571,4361,GSP,"Greer, SC",EWR,"Newark, NJ",620,610.0,-10.0,818,1032.0,118.0,594.0,,1.0,1.0,262.0,0.0,PHL,
2018,8,29,3,2018-08-29,EV,N34110,4366,IAH,"Houston, TX",BHM,"Birmingham, AL",815,804.0,-11.0,1008,1129.0,113.0,562.0,,1.0,1.0,205.0,0.0,SHV,
2018,8,15,3,2018-08-15,EV,N16559,4372,IAH,"Houston, TX",TYS,"Knoxville, TN",818,814.0,-4.0,1133,1237.0,135.0,771.0,,1.0,1.0,203.0,0.0,IAH,
2018,8,6,1,2018-08-06,EV,N15980,4376,PNS,"Pensacola, FL",IAH,"Houston, TX",1505,1457.0,-8.0,1652,1841.0,107.0,489.0,,1.0,1.0,224.0,0.0,CLL,
2018,8,29,3,2018-08-29,EV,N13913,4398,DCA,"Washington, DC",CLE,"Cleveland, OH",1430,1423.0,-7.0,1550,1744.0,80.0,310.0,,1.0,1.0,201.0,0.0,DTW,
2018,8,7,2,2018-08-07,EV,N12166,4399,GUC,"Gunnison, CO",IAH,"Houston, TX",715,813.0,58.0,1046,1222.0,151.0,886.0,,1.0,1.0,189.0,0.0,LBB,
2018,8,30,4,2018-08-30,EV,N744EV,5570,ATL,"Atlanta, GA",SGF,"Springfield, MO",923,922.0,-1.0,1013,1312.0,110.0,563.0,,1.0,1.0,290.0,0.0,XNA,
2018,8,8,3,2018-08-08,EV,N755EV,5581,BTR,"Baton Rouge, LA",ATL,"Atlanta, GA",1742,1810.0,28.0,2024,2314.0,102.0,448.0,,1.0,1.0,244.0,0.0,BHM,
2018,8,14,2,2018-08-14,EV,N750EV,5583,ATL,"Atlanta, GA",TLH,"Tallahassee, FL",1340,1335.0,-5.0,1450,1610.0,70.0,223.0,,1.0,1.0,155.0,0.0,DHN,
2018,8,31,5,2018-08-31,EV,N750EV,5605,ATL,"Atlanta, GA",SGF,"Springfield, MO",1205,1453.0,168.0,1255,1807.0,110.0,563.0,,1.0,1.0,254.0,0.0,ATL,
2018,8,1,3,2018-08-01,G4,862GA,749,SBN,"South Bend, IN",SFB,"Sanford, FL",1640,1624.0,-16.0,1903,2112.0,143.0,936.0,,1.0,1.0,288.0,0.0,PIE,
2018,8,3,5,2018-08-03,G4,240NV,1102,BNA,"Nashville, TN",SAV,"Savannah, GA",1341,1339.0,-2.0,1559,1806.0,78.0,417.0,,1.0,1.0,207.0,0.0,MYR,
2018,8,2,4,2018-08-02,G4,878GA,656,SFB,"Sanford, FL",ATW,"Appleton, WI",645,645.0,0.0,836,1133.0,171.0,1141.0,,1.0,1.0,348.0,0.0,GRR,
2018,8,28,2,2018-08-28,G4,216NV,833,TYS,"Knoxville, TN",PIE,"St. Petersburg, FL",1546,1537.0,-9.0,1726,1909.0,100.0,550.0,,1.0,1.0,212.0,0.0,PGD,
2018,8,26,7,2018-08-26,G4,274NV,800,PIE,"St. Petersburg, FL",TOL,"Toledo, OH",710,705.0,-5.0,935,1139.0,145.0,945.0,,1.0,1.0,274.0,0.0,PIE,
2018,8,25,6,2018-08-25,G4,235NV,833,TYS,"Knoxville, TN",PIE,"St. Petersburg, FL",1641,1630.0,-11.0,1821,2034.0,100.0,550.0,,1.0,1.0,244.0,0.0,SFB,
2018,8,1,3,2018-08-01,G4,222NV,1207,PGD,"Punta Gorda, FL",AVL,"Asheville, NC",926,924.0,-2.0,1107,1405.0,101.0,588.0,,1.0,1.0,281.0,0.0,MYR,
2018,8,21,2,2018-08-21,G4,215NV,500,AZA,"Phoenix, AZ",CID,"Cedar Rapids/Iowa City, IA",1148,1133.0,-15.0,1643,1758.0,175.0,1240.0,,1.0,1.0,265.0,0.0,ABQ,
2018,8,22,3,2018-08-22,G4,254NV,2292,SFB,"Sanford, FL",SYR,"Syracuse, NY",1345,1330.0,-15.0,1619,2006.0,154.0,1029.0,,1.0,1.0,396.0,0.0,SFB,
2018,8,8,3,2018-08-08,G4,324NV,531,SCK,"Stockton, CA",LAS,"Las Vegas, NV",1537,1540.0,3.0,1650,1941.0,73.0,359.0,,1.0,1.0,241.0,0.0,FAT,
2018,8,27,1,2018-08-27,G4,233NV,29,MEM,"Memphis, TN",LAS,"Las Vegas, NV",2107,2103.0,-4.0,2236,332.0,209.0,1416.0,,1.0,1.0,509.0,0.0,AMA,
2018,8,24,5,2018-08-24,G4,248NV,1591,FNT,"Flint, MI",PGD,"Punta Gorda, FL",1740,1721.0,-19.0,2025,2154.0,165.0,1111.0,,1.0,1.0,273.0,0.0,SFB,
2018,8,13,1,2018-08-13,G4,864GA,625,ABE,"Allentown/Bethlehem/Easton, PA",SFB,"Sanford, FL",1552,1546.0,-6.0,1816,,144.0,882.0,,1.0,0.0,,107.0,PIE,
2018,8,30,4,2018-08-30,G4,255NV,2183,GRR,"Grand Rapids, MI",SFB,"Sanford, FL",1019,1019.0,0.0,1251,1424.0,152.0,1001.0,,1.0,1.0,245.0,0.0,JAX,
2018,8,13,1,2018-08-13,G4,864GA,624,SFB,"Sanford, FL",ABE,"Allentown/Bethlehem/Easton, PA",805,800.0,-5.0,1027,1430.0,142.0,882.0,,1.0,1.0,390.0,0.0,PIT,
2018,8,4,6,2018-08-04,G4,257NV,1675,TOL,"Toledo, OH",PGD,"Punta Gorda, FL",1636,1625.0,-11.0,1903,2023.0,147.0,1016.0,,1.0,1.0,238.0,0.0,JAX,
2018,8,8,3,2018-08-08,G4,222NV,1203,PIE,"St. Petersburg, FL",AVL,"Asheville, NC",1419,1412.0,-7.0,1554,2047.0,95.0,519.0,,1.0,1.0,395.0,0.0,MYR,
2018,8,10,5,2018-08-10,G4,227NV,1751,CLE,"Cleveland, OH",FLL,"Fort Lauderdale, FL",1103,1457.0,234.0,1342,2055.0,159.0,1062.0,,1.0,1.0,358.0,0.0,SFB,
2018,8,11,6,2018-08-11,G4,426NV,658,SFB,"Sanford, FL",OKC,"Oklahoma City, OK",1346,1338.0,-8.0,1532,1838.0,166.0,1061.0,,1.0,1.0,360.0,0.0,TUL,
2018,8,19,7,2018-08-19,G4,260NV,1670,PGD,"Punta Gorda, FL",RFD,"Rockford, IL",630,620.0,-10.0,821,1104.0,171.0,1127.0,,1.0,1.0,344.0,0.0,MKE,
2018,8,30,4,2018-08-30,G4,424NV,2175,FWA,"Fort Wayne, IN",SFB,"Sanford, FL",947,925.0,-22.0,1203,1343.0,136.0,870.0,,1.0,1.0,258.0,0.0,PIE,
2018,8,19,7,2018-08-19,MQ,N671AE,3462,ORD,"Chicago, IL",AVP,"Scranton/Wilkes-Barre, PA",1150,1147.0,-3.0,1439,1751.0,109.0,632.0,,1.0,1.0,304.0,0.0,ORD,
2018,8,18,6,2018-08-18,MQ,N668HH,3471,MGM,"Montgomery, AL",DFW,"Dallas/Fort Worth, TX",1730,1732.0,2.0,1940,2136.0,130.0,622.0,,1.0,1.0,244.0,0.0,GGG,
2018,8,11,6,2018-08-11,MQ,N252NN,3497,EYW,"Key West, FL",DFW,"Dallas/Fort Worth, TX",1537,1622.0,45.0,1745,1934.0,188.0,1089.0,,1.0,1.0,252.0,0.0,PNS,
2018,8,7,2,2018-08-07,MQ,N679AE,3501,OMA,"Omaha, NE",ORD,"Chicago, IL",1404,1416.0,12.0,1549,1755.0,105.0,416.0,,1.0,1.0,219.0,0.0,MSN,
2018,8,31,5,2018-08-31,MQ,N262NN,3520,PIT,"Pittsburgh, PA",ORD,"Chicago, IL",2037,2030.0,-7.0,2120,2223.0,103.0,413.0,,1.0,1.0,173.0,0.0,MKE,
2018,8,18,6,2018-08-18,MQ,N645AE,3528,ROW,"Roswell, NM",DFW,"Dallas/Fort Worth, TX",1648,1636.0,-12.0,1930,2237.0,102.0,435.0,,1.0,1.0,301.0,0.0,LBB,
2018,8,7,2,2018-08-07,MQ,N261NN,3538,SYR,"Syracuse, NY",ORD,"Chicago, IL",1506,1509.0,3.0,1619,1912.0,133.0,607.0,,1.0,1.0,303.0,0.0,DTW,
2018,8,4,6,2018-08-04,MQ,N846AE,3803,RDU,"Raleigh/Durham, NC",LGA,"New York, NY",838,830.0,-8.0,1030,1249.0,112.0,431.0,,1.0,1.0,259.0,0.0,PHL,
2018,8,18,6,2018-08-18,MQ,N652RS,3808,LFT,"Lafayette, LA",DFW,"Dallas/Fort Worth, TX",1815,1807.0,-8.0,1945,2200.0,90.0,351.0,,1.0,1.0,233.0,0.0,ACT,
2018,8,31,5,2018-08-31,MQ,N855AE,3809,JFK,"New York, NY",IND,"Indianapolis, IN",1459,1453.0,-6.0,1713,1844.0,134.0,665.0,,1.0,1.0,231.0,0.0,DAY,
2018,8,15,3,2018-08-15,MQ,N251NN,3825,MSO,"Missoula, MT",ORD,"Chicago, IL",1319,1322.0,3.0,1745,47.0,206.0,1332.0,,1.0,1.0,625.0,0.0,MSP,
2018,8,21,2,2018-08-21,MQ,N925AE,3829,JFK,"New York, NY",BNA,"Nashville, TN",1445,1435.0,-10.0,1613,2033.0,148.0,765.0,,1.0,1.0,418.0,0.0,CHO,
2018,8,6,1,2018-08-06,MQ,N689EC,3834,CMH,"Columbus, OH",MIA,"Miami, FL",1749,1742.0,-7.0,2035,2154.0,166.0,990.0,,1.0,1.0,252.0,0.0,CMH,
2018,8,24,5,2018-08-24,MQ,N942LL,3844,MIA,"Miami, FL",TLH,"Tallahassee, FL",1730,1726.0,-4.0,1855,2206.0,85.0,402.0,,1.0,1.0,280.0,0.0,MGM,
2018,8,15,3,2018-08-15,MQ,N645AE,3850,LSE,"La Crosse, WI",ORD,"Chicago, IL",1451,1534.0,43.0,1604,2155.0,73.0,215.0,,1.0,1.0,381.0,0.0,LSE,
2018,8,10,5,2018-08-10,MQ,N857AE,3851,LGA,"New York, NY",CMH,"Columbus, OH",1650,1648.0,-2.0,1854,2030.0,124.0,479.0,,1.0,1.0,222.0,0.0,DAY,
2018,8,18,6,2018-08-18,MQ,N856AE,3852,MEM,"Memphis, TN",DFW,"Dallas/Fort Worth, TX",1728,1746.0,18.0,1911,2202.0,103.0,431.0,,1.0,1.0,256.0,0.0,ACT,
2018,8,12,7,2018-08-12,MQ,N674RJ,3866,BWI,"Baltimore, MD",JFK,"New York, NY",1234,1224.0,-10.0,1354,1708.0,80.0,184.0,,1.0,1.0,284.0,0.0,EWR,
2018,8,28,2,2018-08-28,MQ,N650AE,3879,SUX,"Sioux City, IA",ORD,"Chicago, IL",602,600.0,-2.0,739,933.0,97.0,436.0,,1.0,1.0,213.0,0.0,MLI,
2018,8,6,1,2018-08-06,MQ,N529EA,3886,ORD,"Chicago, IL",MQT,"Marquette, MI",1827,1827.0,0.0,2040,2236.0,73.0,303.0,,1.0,1.0,189.0,0.0,TVC,
2018,8,28,2,2018-08-28,MQ,N255NN,3906,JAX,"Jacksonville, FL",ORD,"Chicago, IL",708,704.0,-4.0,854,1110.0,166.0,864.0,,1.0,1.0,306.0,0.0,CMI,
2018,8,22,3,2018-08-22,MQ,N543EA,3908,ORD,"Chicago, IL",OKC,"Oklahoma City, OK",1316,1316.0,0.0,1517,1746.0,121.0,693.0,,1.0,1.0,270.0,0.0,ORD,
2018,8,20,1,2018-08-20,MQ,N224NN,3946,SYR,"Syracuse, NY",ORD,"Chicago, IL",1817,1837.0,20.0,1934,43.0,137.0,607.0,,1.0,1.0,426.0,0.0,IND,
2018,8,3,5,2018-08-03,MQ,N857AE,3969,BNA,"Nashville, TN",LGA,"New York, NY",1134,1131.0,-3.0,1500,2040.0,146.0,764.0,,1.0,1.0,489.0,0.0,PIT,
2018,8,7,2,2018-08-07,MQ,N255NN,3978,IAH,"Houston, TX",ORD,"Chicago, IL",1314,1325.0,11.0,1604,1757.0,170.0,925.0,,1.0,1.0,272.0,0.0,SPI,
2018,8,9,4,2018-08-09,MQ,N242NN,3992,CVG,"Cincinnati, OH",DFW,"Dallas/Fort Worth, TX",2000,1956.0,-4.0,2130,123.0,150.0,812.0,,1.0,1.0,387.0,0.0,SHV,
2018,8,7,2,2018-08-07,MQ,N536EA,4004,RIC,"Richmond, VA",ORD,"Chicago, IL",1536,1530.0,-6.0,1649,,133.0,642.0,,1.0,0.0,,409.0,BNA,
2018,8,7,2,2018-08-07,MQ,N239NN,4012,BOI,"Boise, ID",ORD,"Chicago, IL",1314,1316.0,2.0,1746,2027.0,212.0,1437.0,,1.0,1.0,371.0,0.0,CID,
2018,8,15,3,2018-08-15,MQ,N232NN,4012,BOI,"Boise, ID",ORD,"Chicago, IL",1314,1346.0,32.0,1746,2121.0,212.0,1437.0,,1.0,1.0,395.0,0.0,MKE,
2018,8,1,3,2018-08-01,MQ,N830AE,4023,BGR,"Bangor, ME",LGA,"New York, NY",1531,1523.0,-8.0,1714,2158.0,103.0,378.0,,1.0,1.0,395.0,0.0,ALB,
2018,8,24,5,2018-08-24,MQ,N663AR,4045,ORD,"Chicago, IL",DBQ,"Dubuque, IA",1505,1500.0,-5.0,1557,1954.0,52.0,147.0,,1.0,1.0,294.0,0.0,MSN,
2018,8,18,6,2018-08-18,MQ,N257NN,4065,CID,"Cedar Rapids/Iowa City, IA",DFW,"Dallas/Fort Worth, TX",1712,1709.0,-3.0,1925,2131.0,133.0,685.0,,1.0,1.0,262.0,0.0,OKC,
2018,8,18,6,2018-08-18,MQ,N253NN,4066,GJT,"Grand Junction, CO",DFW,"Dallas/Fort Worth, TX",1620,1633.0,13.0,1936,2228.0,136.0,773.0,,1.0,1.0,295.0,0.0,ABI,
2018,8,9,4,2018-08-09,MQ,N249NN,4079,DAY,"Dayton, OH",DFW,"Dallas/Fort Worth, TX",1942,1938.0,-4.0,2115,2245.0,153.0,861.0,,1.0,1.0,247.0,0.0,DAL,
2018,8,18,6,2018-08-18,MQ,N848AE,4096,ROC,"Rochester, NY",BOS,"Boston, MA",1342,1339.0,-3.0,1458,1714.0,76.0,343.0,,1.0,1.0,215.0,0.0,ALB,
2018,8,6,1,2018-08-06,MQ,N684JW,4099,BHM,"Birmingham, AL",ORD,"Chicago, IL",658,714.0,16.0,920,1253.0,142.0,584.0,,1.0,1.0,339.0,0.0,IND,
2018,8,10,5,2018-08-10,MQ,N905JH,4111,ORD,"Chicago, IL",CMH,"Columbus, OH",1635,1632.0,-3.0,1847,2053.0,72.0,296.0,,1.0,1.0,201.0,0.0,DAY,
2018,8,19,7,2018-08-19,MQ,N255NN,4112,CID,"Cedar Rapids/Iowa City, IA",DFW,"Dallas/Fort Worth, TX",702,651.0,-11.0,914,1132.0,132.0,685.0,,1.0,1.0,281.0,0.0,CID,
2018,8,26,7,2018-08-26,MQ,N689EC,4129,SGF,"Springfield, MO",ORD,"Chicago, IL",706,658.0,-8.0,850,1045.0,104.0,438.0,,1.0,1.0,227.0,0.0,BMI,
2018,8,6,1,2018-08-06,MQ,N223NN,4131,DFW,"Dallas/Fort Worth, TX",TLH,"Tallahassee, FL",2030,2027.0,-3.0,2337,1158.0,127.0,767.0,,1.0,1.0,871.0,0.0,MGM,
2018,8,3,5,2018-08-03,MQ,N831AE,4134,SDF,"Louisville, KY",LGA,"New York, NY",1128,1122.0,-6.0,1339,1929.0,131.0,659.0,,1.0,1.0,487.0,0.0,ROC,
2018,8,20,1,2018-08-20,MQ,N831AE,4138,LGA,"New York, NY",STL,"St. Louis, MO",1141,1216.0,35.0,1335,1604.0,174.0,888.0,11.0,1.0,1.0,288.0,0.0,EVV,
2018,8,1,3,2018-08-01,MQ,N804AE,4139,LGA,"New York, NY",STL,"St. Louis, MO",1825,2233.0,248.0,2018,300.0,173.0,888.0,60.0,1.0,1.0,327.0,0.0,ORD,
2018,8,25,6,2018-08-25,MQ,N524AE,4166,ORD,"Chicago, IL",MSN,"Madison, WI",1331,1329.0,-2.0,1423,1813.0,52.0,108.0,,1.0,1.0,284.0,0.0,ORD,
2018,8,28,2,2018-08-28,MQ,N902BC,4180,BIS,"Bismarck/Mandan, ND",ORD,"Chicago, IL",1511,1617.0,66.0,1724,125.0,133.0,716.0,,1.0,1.0,548.0,0.0,SGF,
2018,8,24,5,2018-08-24,MQ,N541EA,4183,ORD,"Chicago, IL",LSE,"La Crosse, WI",1650,1711.0,21.0,1755,2137.0,65.0,215.0,,1.0,1.0,266.0,0.0,ORD,
2018,8,21,2,2018-08-21,OH,N702PS,5630,CVG,"Cincinnati, OH",DCA,"Washington, DC",1227,1242.0,15.0,1359,1637.0,92.0,411.0,,1.0,1.0,235.0,0.0,PIT,
2018,8,2,4,2018-08-02,OH,N576NN,5642,CHS,"Charleston, SC",CLT,"Charlotte, NC",1749,1752.0,3.0,1900,2133.0,71.0,168.0,,1.0,1.0,221.0,0.0,CHS,
2018,8,8,3,2018-08-08,OH,N725PS,5649,BGR,"Bangor, ME",CLT,"Charlotte, NC",1624,1622.0,-2.0,1916,2126.0,172.0,921.0,,1.0,1.0,304.0,0.0,ILM,
2018,8,12,7,2018-08-12,OH,N216PS,5652,CLT,"Charlotte, NC",CRW,"Charleston/Dunbar, WV",750,802.0,12.0,858,1345.0,68.0,221.0,,1.0,1.0,343.0,0.0,HTS,
2018,8,17,5,2018-08-17,OH,N578NN,5658,CLT,"Charlotte, NC",JAN,"Jackson/Vicksburg, MS",1634,1640.0,6.0,1727,1930.0,113.0,562.0,,1.0,1.0,230.0,0.0,BTR,
2018,8,20,1,2018-08-20,OH,N712PS,5662,CLT,"Charlotte, NC",TLH,"Tallahassee, FL",1320,1427.0,67.0,1443,2109.0,83.0,386.0,,1.0,1.0,402.0,0.0,CLT,
2018,8,30,4,2018-08-30,OH,N261PS,5663,BHM,"Birmingham, AL",DCA,"Washington, DC",1708,1758.0,50.0,2024,2221.0,136.0,653.0,,1.0,1.0,203.0,0.0,ORF,
2018,8,27,1,2018-08-27,OH,N571NN,5667,FAY,"Fayetteville, NC",CLT,"Charlotte, NC",1801,1752.0,-9.0,1901,2132.0,60.0,118.0,,1.0,1.0,220.0,0.0,FAY,
2018,8,31,5,2018-08-31,OH,N257PS,5035,TOL,"Toledo, OH",CLT,"Charlotte, NC",1340,1626.0,166.0,1525,2203.0,105.0,466.0,36.0,1.0,1.0,337.0,0.0,CAE,
2018,8,1,3,2018-08-01,OH,N251PS,5044,CLT,"Charlotte, NC",AVL,"Asheville, NC",950,956.0,6.0,1047,1621.0,57.0,91.0,,1.0,1.0,385.0,0.0,CLT,
2018,8,15,3,2018-08-15,OH,N725PS,5055,DAY,"Dayton, OH",DCA,"Washington, DC",630,620.0,-10.0,750,948.0,80.0,391.0,,1.0,1.0,208.0,0.0,DAY,
2018,8,21,2,2018-08-21,OH,N546FF,5074,PWM,"Portland, ME",DCA,"Washington, DC",1213,1213.0,0.0,1359,1739.0,106.0,482.0,,1.0,1.0,326.0,0.0,PHL,
2018,8,31,5,2018-08-31,OH,N513AE,5074,PWM,"Portland, ME",DCA,"Washington, DC",1213,1208.0,-5.0,1359,1608.0,106.0,482.0,,1.0,1.0,240.0,0.0,MDT,
2018,8,24,5,2018-08-24,OH,N719PS,5078,PHL,"Philadelphia, PA",BHM,"Birmingham, AL",1819,1817.0,-2.0,1952,,153.0,772.0,,1.0,0.0,,425.0,GSO,
2018,8,31,5,2018-08-31,OH,N590NN,5109,ROC,"Rochester, NY",CLT,"Charlotte, NC",1514,1512.0,-2.0,1727,2010.0,133.0,573.0,,1.0,1.0,298.0,0.0,AVL,
2018,8,3,5,2018-08-03,OH,N213PS,5112,CLT,"Charlotte, NC",LYH,"Lynchburg, VA",1616,1644.0,28.0,1719,1952.0,63.0,175.0,,1.0,1.0,188.0,0.0,GSO,
2018,8,27,1,2018-08-27,OH,N253PS,5112,LYH,"Lynchburg, VA",CLT,"Charlotte, NC",1734,1750.0,16.0,1855,2032.0,81.0,175.0,,1.0,1.0,162.0,0.0,GSO,
2018,8,16,4,2018-08-16,OH,N262PS,5117,CLT,"Charlotte, NC",EVV,"Evansville, IN",1006,958.0,-8.0,1044,1347.0,98.0,414.0,,1.0,1.0,289.0,0.0,CLT,
2018,8,30,4,2018-08-30,OH,N260JS,5128,DCA,"Washington, DC",HPN,"White Plains, NY",1659,1937.0,158.0,1829,,90.0,234.0,,1.0,0.0,,115.0,PHL,
2018,8,31,5,2018-08-31,OH,N229PS,5142,MOB,"Mobile, AL",CLT,"Charlotte, NC",1416,1436.0,20.0,1710,2256.0,114.0,526.0,,1.0,1.0,440.0,0.0,CAE,
2018,8,11,6,2018-08-11,OH,N510AE,5184,CLT,"Charlotte, NC",LEX,"Lexington, KY",1805,1801.0,-4.0,1923,2124.0,78.0,281.0,,1.0,1.0,203.0,0.0,SDF,
2018,8,17,5,2018-08-17,OH,N518AE,5190,ORD,"Chicago, IL",BDL,"Hartford, CT",1520,1724.0,124.0,1827,2305.0,127.0,783.0,,1.0,1.0,281.0,0.0,SYR,
2018,8,9,4,2018-08-09,OH,N262PS,5191,CLT,"Charlotte, NC",TYS,"Knoxville, TN",1120,1217.0,57.0,1216,1634.0,56.0,177.0,,1.0,1.0,257.0,0.0,CLT,
2018,8,27,1,2018-08-27,OH,N559NN,5192,DSM,"Des Moines, IA",CLT,"Charlotte, NC",1517,1508.0,-9.0,1847,2006.0,150.0,815.0,,1.0,1.0,238.0,0.0,AVL,
2018,8,18,6,2018-08-18,OH,N577NN,5207,CHS,"Charleston, SC",CLT,"Charlotte, NC",1944,2018.0,34.0,2055,2320.0,71.0,168.0,,1.0,1.0,182.0,0.0,FLO,
2018,8,6,1,2018-08-06,OH,N716PS,5224,FWA,"Fort Wayne, IN",CLT,"Charlotte, NC",1519,1609.0,50.0,1709,2037.0,110.0,460.0,,1.0,1.0,268.0,0.0,CAE,
2018,8,30,4,2018-08-30,OH,N582NN,5231,CLT,"Charlotte, NC",ABE,"Allentown/Bethlehem/Easton, PA",1435,1522.0,47.0,1616,1931.0,101.0,481.0,,1.0,1.0,249.0,0.0,CLT,
2018,8,31,5,2018-08-31,OH,N517AE,5235,EWN,"New Bern/Morehead/Beaufort, NC",CLT,"Charlotte, NC",1418,1543.0,85.0,1540,1944.0,82.0,221.0,,1.0,1.0,241.0,0.0,GSO,
2018,8,17,5,2018-08-17,OH,N712PS,5241,CLT,"Charlotte, NC",JAN,"Jackson/Vicksburg, MS",2240,2237.0,-3.0,2330,112.0,110.0,562.0,,1.0,1.0,215.0,0.0,CLT,
2018,8,11,6,2018-08-11,OH,N563NN,5251,CLT,"Charlotte, NC",RDU,"Raleigh/Durham, NC",1819,1817.0,-2.0,1920,2040.0,61.0,130.0,,1.0,1.0,143.0,0.0,GSO,
2018,8,26,7,2018-08-26,OH,N587NN,5280,CLT,"Charlotte, NC",AVP,"Scranton/Wilkes-Barre, PA",1614,1611.0,-3.0,1758,2002.0,104.0,509.0,,1.0,1.0,231.0,0.0,CLT,
2018,8,13,1,2018-08-13,OH,N220PS,5289,DCA,"Washington, DC",HPN,"White Plains, NY",2200,2255.0,55.0,2322,,82.0,234.0,,1.0,0.0,,116.0,ALB,
2018,8,14,2,2018-08-14,OO,N631SK,4651,MSP,"Minneapolis, MN",OKC,"Oklahoma City, OK",1925,1925.0,0.0,2134,2351.0,129.0,694.0,,1.0,1.0,266.0,0.0,TUL,
2018,8,14,2,2018-08-14,OO,N437SW,4766,ATL,"Atlanta, GA",CSG,"Columbus, GA",1025,1038.0,13.0,1115,1322.0,50.0,83.0,,1.0,1.0,164.0,0.0,ATL,
2018,8,14,2,2018-08-14,OO,N934SW,5131,LAR,"Laramie, WY",DEN,"Denver, CO",605,553.0,-12.0,651,826.0,46.0,113.0,,1.0,1.0,153.0,0.0,COS,
2018,8,14,2,2018-08-14,OO,N903SW,5181,BUR,"Burbank, CA",DEN,"Denver, CO",1545,1533.0,-12.0,1916,2206.0,151.0,850.0,,1.0,1.0,333.0,0.0,GJT,
2018,8,14,2,2018-08-14,OO,N933EV,5242,CPR,"Casper, WY",DEN,"Denver, CO",550,547.0,-3.0,654,836.0,64.0,230.0,,1.0,1.0,169.0,0.0,COS,
2018,8,14,2,2018-08-14,OO,N118SY,5402,JAX,"Jacksonville, FL",DEN,"Denver, CO",1620,1618.0,-2.0,1803,2215.0,223.0,1447.0,,1.0,1.0,477.0,0.0,COS,
2018,8,14,2,2018-08-14,OO,N961SW,5489,GTF,"Great Falls, MT",DEN,"Denver, CO",1720,1711.0,-9.0,1920,2201.0,120.0,623.0,,1.0,1.0,290.0,0.0,GJT,
2018,8,14,2,2018-08-14,OO,N145SY,5585,SFO,"San Francisco, CA",OKC,"Oklahoma City, OK",1154,1441.0,167.0,1729,,215.0,1384.0,,1.0,0.0,,175.0,DFW,
2018,8,14,2,2018-08-14,OO,N975SW,5642,ORD,"Chicago, IL",RAP,"Rapid City, SD",1007,1001.0,-6.0,1135,1434.0,148.0,779.0,,1.0,1.0,333.0,0.0,GCC,
2018,8,14,2,2018-08-14,OO,N138SY,5734,DEN,"Denver, CO",OKC,"Oklahoma City, OK",1740,1746.0,6.0,2019,2332.0,99.0,495.0,,1.0,1.0,286.0,0.0,DFW,
2018,8,14,2,2018-08-14,OO,N923SW,5752,MFR,"Medford, OR",DEN,"Denver, CO",1543,1538.0,-5.0,1917,2218.0,154.0,964.0,,1.0,1.0,340.0,0.0,COS,
2018,8,14,2,2018-08-14,OO,N152SY,5785,ORD,"Chicago, IL",LGA,"New York, NY",1155,1206.0,11.0,1518,1909.0,143.0,733.0,,1.0,1.0,363.0,0.0,BWI,
2018,8,14,2,2018-08-14,OO,N901EV,5858,BZN,"Bozeman, MT",DEN,"Denver, CO",530,520.0,-10.0,700,838.0,90.0,524.0,,1.0,1.0,198.0,0.0,COS,
2018,8,14,2,2018-08-14,OO,N954SW,5863,EUG,"Eugene, OR",DEN,"Denver, CO",1455,1453.0,-2.0,1837,2217.0,162.0,996.0,,1.0,1.0,384.0,0.0,COS,
2018,8,14,2,2018-08-14,OO,N915EV,7437,MSP,"Minneapolis, MN",IMT,"Iron Mountain/Kingsfd, MI",1510,1503.0,-7.0,1625,1757.0,75.0,257.0,,1.0,1.0,174.0,0.0,GRB,
2018,8,15,3,2018-08-15,OO,N183SY,3437,SLC,"Salt Lake City, UT",SFO,"San Francisco, CA",910,937.0,27.0,1005,,115.0,599.0,,1.0,0.0,,30.0,SJC,
2018,8,15,3,2018-08-15,OO,N689CA,4484,MSP,"Minneapolis, MN",GRB,"Green Bay, WI",1406,1404.0,-2.0,1516,1805.0,70.0,252.0,,1.0,1.0,241.0,0.0,MSP,
2018,8,15,3,2018-08-15,OO,N163SY,5216,SFO,"San Francisco, CA",OMA,"Omaha, NE",1735,1921.0,106.0,2311,1402.0,216.0,1433.0,,1.0,1.0,1001.0,0.0,SLC,
2018,8,15,3,2018-08-15,OO,N154SY,5441,SLC,"Salt Lake City, UT",ORD,"Chicago, IL",1245,1240.0,-5.0,1658,825.0,193.0,1250.0,,1.0,1.0,1125.0,0.0,GRB,
2018,8,15,3,2018-08-15,OO,N786SK,5664,MSO,"Missoula, MT",ORD,"Chicago, IL",1240,1233.0,-7.0,1646,2114.0,186.0,1332.0,,1.0,1.0,461.0,0.0,MSN,
